Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]_s
2424.009,7.476323782272726,3.8094866363636366
2425.009,7.645263662545454,3.816647545454545
2426.009,7.809793974000001,3.829565363636364
2427.009,7.900282198636364,3.823176727272727
2428.009,7.949910121545454,3.827389090909091
2429.009,7.971701259545455,3.8311801818181817
2430.009,7.983648936,3.8306537272727272
2431.009,7.988386536454545,3.8270380909090913
2432.009,7.990886366181818,3.831215272727272
2433.009,7.991363704727274,3.836901909090909
2434.009,7.9919660630000005,3.8317769090909093
2435.009,7.991716094181819,3.840201545454546
2436.009,7.992144029545455,3.841114272727273
2437.009,7.991809741363636,3.842272636363636
2438.009,7.9922595720909095,3.8461339090909092
2439.009,7.992106625545455,3.840657818181818
2440.009,7.992421764090909,3.851364181818182
2441.009,7.992260454181818,3.8415353636363636
2442.009,7.992345199636364,3.839218636363636
2443.009,7.992277440545454,3.843957545454546
2444.009,7.992534681181818,3.8350414545454545
2445.009,7.992589662636363,3.844449
2446.009,7.992797830727272,3.8369369999999994
2447.009,7.993015193272728,3.8426587272727275
2448.009,7.993201164727273,3.8383762727272726
2449.009,7.993690754,3.833953363636364
2450.009,7.993561476272728,3.8426237272727275
2451.009,7.993888141636362,3.8327247272727276
2452.009,7.993661657727272,3.8428343636363635
2453.009,7.9937981871818184,3.8451510909090914
2454.009,7.9934430278181825,3.837112545454545
2455.009,7.993148761181818,3.8488017272727273
2456.009,7.992757561363636,3.838341090909091
2457.009,7.992589696181819,3.8436767272727277
2458.009,7.992175032454545,3.838586818181818
2459.009,7.99224886009091,3.842483181818182
2460.009,7.991980580818182,3.8528384545454544
2461.009,7.9924422983636365,3.843009727272727
2462.009,7.992571860181818,3.8464849090909086
2463.009,7.993000664818182,3.847151818181818
2464.009,7.993394584181818,3.8422725454545454
2465.009,7.993959962636364,3.8487665454545454
2466.009,7.994405723545455,3.8405174545454552
2467.009,7.995022528090908,3.849889818181818
2468.009,7.995241902636363,3.8435010909090908
2469.009,7.995753402636364,3.838200636363636
2470.009,7.995810399727273,3.8394292727272727
2471.009,7.99589850890909,3.831987454545455
2472.009,7.995886504636363,3.8375337272727275
2473.009,7.995767308727273,3.8360594545454547
2474.009,7.995856623909091,3.8270731818181813
2475.009,7.995531756636364,3.8387975454545455
2476.009,7.995619285636363,3.8298463636363635
